1501,DOWN,54.5837,-5.90879
1494,DOWN,54.2054,-6.00518
17097,DUBLIN,53.433,-6.25007
13224,DUMFRIESSHIRE,55.1651,-3.71465
13214,DUMFRIESSHIRE,55.3458,-3.8975
13192,DUMFRIESSHIRE,55.011,-3.35027
13222,DUMFRIESSHIRE,55.2264,-3.81558
13229,DUMFRIESSHIRE,55.1013,-3.74142
13175,DUMFRIESSHIRE,55.1785,-3.37728
13122,DUMFRIESSHIRE,55.2499,-3.25551
13162,DUMFRIESSHIRE,55.3421,-3.45148
13723,DUNBARTONSHIRE,56.2843,-4.81664
13725,DUNBARTONSHIRE,56.2557,-4.75383
13730,DUNBARTONSHIRE,56.2474,-4.71144
1897,DURHAM,54.7845,-1.99361
1899,DURHAM,54.8008,-1.95899
1997,DURHAM,54.5432,-1.91218
1898,DURHAM,54.7946,-1.96475
1902,DURHAM,54.7612,-1.90103
1846,DURHAM,54.8111,-1.93744
1991,DURHAM,54.5686,-2.05142
1884,DURHAM,54.748,-2.23327
1981,DURHAM,54.5913,-2.1256
1952,DURHAM,54.7401,-1.36724
2014,DURHAM,54.5207,-1.60456
1972,DURHAM,54.6446,-2.13272
2010,DURHAM,54.5935,-1.80268
1993,DURHAM,54.5602,-1.98296
1847,DURHAM,54.8882,-1.84947
1828,DURHAM,54.825,-2.06256
1841,DURHAM,54.8102,-2.00095
1922,DURHAM,54.7882,-1.81737
2009,DURHAM,54.506,-1.89246
1999,DURHAM,54.5046,-2.13934
1968,DURHAM,54.6827,-2.25095
1988,DURHAM,54.5636,-2.10958
2016,DURHAM,54.687,-1.52139
1838,DURHAM,54.8565,-1.95093
1896,DURHAM,54.6835,-2.01303
1967,DURHAM,54.6562,-2.28449
2001,DURHAM,54.455,-2.15156
2024,DURHAM,54.5801,-1.51526
1926,DURHAM,54.8296,-1.8065
1936,DURHAM,54.7828,-1.56793
1906,DURHAM,54.7006,-1.86283
1890,DURHAM,54.7819,-2.10443
2063,DURHAM,54.6337,-1.47894
1201,DYFED,52.4223,-4.05126
1198,DYFED,52.1391,-4.56999
1214,DYFED,51.7025,-5.15089
1209,DYFED,52.3439,-3.94683
1215,DYFED,51.7084,-5.05229
1205,DYFED,52.4319,-4.01929
11121,DYFED,52.0019,-3.79972
1204,DYFED,52.2715,-3.91469
1211,DYFED,52.3582,-3.80198
11118,DYFED,52.0445,-3.74571
11110,DYFED,52.2084,-3.81139
10725,DYFED,51.9465,-3.69653
11091,DYFED,51.7698,-3.99921
1217,DYFED,51.653,-4.95931
11274,DYFED,52.3957,-3.89872
1219,DYFED,51.7925,-4.96445
1222,DYFED,51.6682,-4.70677
11229,DYFED,52.1211,-4.03325
11280,DYFED,52.4565,-3.93806
11171,DYFED,51.6374,-4.68617
1223,DYFED,51.9883,-4.67792
11170,DYFED,51.6744,-4.76934
11215,DYFED,51.9689,-4.86545
11190,DYFED,51.8456,-4.78245
11185,DYFED,51.9331,-4.81113
11220,DYFED,52.0466,-4.78677
11233,DYFED,52.1434,-4.17829
11205,DYFED,51.7605,-5.016
11272,DYFED,52.431,-3.84327
5352,ESSEX,51.6679,0.10791
5216,ESSEX,51.7491,0.6546
5091,ESSEX,51.9673,0.93653
5168,ESSEX,51.892,0.90689
487,ESSEX,51.733,0.43079
5201,ESSEX,51.8341,0.75967
5179,ESSEX,51.8401,0.85233
5481,ESSEX,51.7727,0.04709
5254,ESSEX,51.7105,0.47837
5275,ESSEX,51.6258,0.83507
484,ESSEX,51.8805,0.22456
5207,ESSEX,51.9346,0.46348
5257,ESSEX,51.6632,0.5247
5172,ESSEX,51.9096,0.97053
5075,ESSEX,52.0019,0.66107
5279,ESSEX,51.5872,0.50792
5350,ESSEX,51.6759,0.23613
5131,ESSEX,51.9058,1.08593
504,ESSEX,51.8545,1.28184
4444,ESSEX,52.0069,0.17239
5187,ESSEX,52.0087,0.35874
5213,ESSEX,51.7933,0.65357
496,ESSEX,51.5314,0.73943
488,ESSEX,52.0587,0.49341
5158,ESSEX,51.9783,0.70538
481,ESSEX,51.6634,0.04298
5132,ESSEX,51.8665,1.10401
498,ESSEX,51.5542,0.82872
5218,ESSEX,51.927,0.28546
4442,ESSEX,51.9812,0.15309
5241,ESSEX,51.638,0.38514
18937,ESSEX,51.5748,0.73213
5174,ESSEX,51.8982,0.74683
16534,FERMANAGH,54.3568,-7.65916
1563,FERMANAGH,54.4391,-7.90006
16530,FERMANAGH,54.3274,-7.61973
235,FIFE,56.3774,-2.86051
237,FIFE,56.2398,-2.80643
15406,FIFE,56.2065,-2.97648
15383,FIFE,56.3205,-3.08076
232,FIFE,56.3187,-3.03159
15379,FIFE,56.2696,-3.31916
15390,FIFE,56.3329,-2.80713
15394,FIFE,56.3097,-2.66379
5711,GLOUCESTERSHIRE,51.6889,-1.67847
10131,GLOUCESTERSHIRE,52.0013,-2.16019
10268,GLOUCESTERSHIRE,51.9475,-1.95271
10354,GLOUCESTERSHIRE,51.892,-2.37401
10370,GLOUCESTERSHIRE,51.7774,-2.08824
9415,GLOUCESTERSHIRE,51.5962,-2.14508
692,GLOUCESTERSHIRE,51.8603,-1.69148
688,GLOUCESTERSHIRE,51.7085,-1.99447
5660,GLOUCESTERSHIRE,51.6718,-1.95104
9635,GLOUCESTERSHIRE,51.6334,-2.37137
9411,GLOUCESTERSHIRE,51.6327,-2.15262
691,GLOUCESTERSHIRE,51.6065,-2.21947
5713,GLOUCESTERSHIRE,51.826,-1.86105
5733,GLOUCESTERSHIRE,51.8782,-1.73605
10226,GLOUCESTERSHIRE,52.0509,-1.76192
18921,GLOUCESTERSHIRE,51.8915,-2.16713
18920,GLOUCESTERSHIRE,51.7241,-1.76689
10898,GWENT,51.7549,-3.1287
10672,GWENT,51.9589,-3.0522
10857,GWENT,51.6875,-2.98359
10862,GWENT,51.7568,-3.05868
10719,GWENT,51.5482,-2.95901
10885,GWENT,51.8093,-3.21534
1168,GWYNEDD,53.0673,-4.00974
1145,GWYNEDD,53.2524,-4.53524
1180,GWYNEDD,52.9073,-3.58303
11441,GWYNEDD,53.2679,-4.33205
1160,GWYNEDD,52.8511,-4.58059
11350,GWYNEDD,52.9715,-3.91217
11488,GWYNEDD,52.9941,-3.77231
11359,GWYNEDD,52.9796,-3.96693
11611,GWYNEDD,52.9449,-3.66537
11450,GWYNEDD,53.3029,-4.67655
11411,GWYNEDD,52.9225,-4.56341
11385,GWYNEDD,53.0266,-4.12442
11313,GWYNEDD,52.5442,-4.05731
11331,GWYNEDD,52.7978,-3.78349
11283,GWYNEDD,52.7399,-3.64503
1162,GWYNEDD,52.9748,-4.14939
11328,GWYNEDD,52.8157,-3.86212
1146,GWYNEDD,53.3392,-4.43974
11397,GWYNEDD,52.9992,-4.29685
855,HAMPSHIRE,51.0084,-1.33388
7830,HAMPSHIRE,50.8051,-1.78429
6337,HAMPSHIRE,51.0862,-1.00997
869,HAMPSHIRE,51.2794,-0.77107
7541,HAMPSHIRE,50.9245,-1.15224
7595,HAMPSHIRE,50.9301,-1.38009
7564,HAMPSHIRE,51.0842,-1.13548
7655,HAMPSHIRE,51.0376,-1.41342
7609,HAMPSHIRE,51.2525,-1.25474
7632,HAMPSHIRE,51.2181,-1.47217
868,HAMPSHIRE,51.1777,-0.84866
7545,HAMPSHIRE,50.9622,-1.2487
7599,HAMPSHIRE,50.9096,-1.44759
854,HAMPSHIRE,50.9483,-1.36077
7525,HAMPSHIRE,50.9017,-1.1044
863,HAMPSHIRE,50.7845,-0.98462
847,HAMPSHIRE,51.1493,-1.56851
7647,HAMPSHIRE,51.1018,-1.561
